State,District,Region,State_key,District_key,RMNCH,Infectious_Diseases,NCD,SCA,FRP,UHC_Index,UHC_Gap,UHC_Tercile,Service_Coverage,FRP_D,SCA_FRP_Gap,UHC_District,UHC_Poorest20,UHC_Rural,UHC_SCST,UHC_ReligMin,Equity_Gap_Poor,Equity_Gap_Rural,Equity_Gap_SCST,Equity_Gap_ReligMin,SC_Pct,ST_Pct,PMJAY_Enrolled,Opt_Out,Type1_Score,Type2_Score,Type3_Score,Type1_Score_norm,Type2_Score_norm,Type3_Score_norm,TCFD_Type,TCFD_Description,DiD_Treatment,HC_Cluster,KM_Cluster,RMNCH_norm,NCD_norm,FRP_norm,UHC_Index_norm,SCA_norm,Infectious_Diseases_norm,Equity_Gap_Poor_norm,Equity_Gap_SCST_norm,Equity_Gap_Rural_norm,Equity_Gap_ReligMin_norm,SCA_FRP_Gap_norm,SC_Pct_norm,ST_Pct_norm,Type1_Score_norm,Type2_Score_norm,T3_ASHA_inv_norm,Type3_Score_norm
Arunachal Pradesh,Lower Dibang Valley,Northeast,Arunachal Pradesh,Lower Dibang Valley,63.1,95.79,4.64,59.66,69.09,40.98,59.02,Low UHC,35.96,69.09,-33.13,40.98,34.93,41.1,41.78,42.45,6.05,-0.12,-0.8,-1.47,0.0,68.8,1,0,2,0.2257133979104027,0.44160972406251103,0.6666666666666666,0.18469366926514408,0.44170279151520775,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,3.0,0.0,0.6591247395058053,0.0100701861458651,0.6244469026548674,0.3387622149837132,0.6036827536406306,0.9769662921348314,0.33321181188479765,0.18428184281842816,0.12390121389702803,0.15964653902798231,0.34965570007651103,0.0,0.7257383966244725,0.6666666666666666,0.18469366926514408,0.9751734721110221,0.44170279151520775
Assam,Dhubri,Northeast,Assam,Dhubri,50.72,82.67,13.37,42.02,81.64,45.37,54.63,Medium UHC,39.17,81.64,-42.47,45.37,36.97,45.35,47.74,44.24,8.4,0.02,-2.37,1.13,5.1,14.5,1,0,2,0.25616121658741925,0.3004748195636943,0.6666666666666666,0.24804158638576157,0.2317560203500553,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.4748437034831795,0.2764723832773879,0.7979811946902655,0.4409027454630059,0.3913828378866289,0.8295505617977528,0.4188844331024426,0.1133694670280036,0.12976140644621179,0.23622974963181148,0.24756804022297518,0.15987460815047022,0.1529535864978903,0.6666666666666666,0.24804158638576157,0.6538564184681078,0.2317560203500553
Assam,South Salmara Mancachar,Northeast,Assam,South Salmara Mancachar,50.77,82.06,8.93,42.02,85.05,42.14,57.86,Medium UHC,35.36,85.05,-49.69,42.14,34.97,42.34,36.37,41.9,7.17,-0.2,5.77,0.24,7.1,12.4,1,0,2,0.3550291854771284,0.27416957673205516,0.6666666666666666,0.45374039080739825,0.19262536860356114,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.4755879726108961,0.1409826060421116,0.845132743362832,0.3657515123313168,0.3913828378866289,0.8226966292134831,0.37404301859278155,0.481029810298103,0.12055253244035159,0.21001472754050074,0.16865231172805772,0.22257053291536052,0.13080168776371306,0.6666666666666666,0.45374039080739825,0.6538564184681078,0.19262536860356114
Assam,Hojai,Northeast,Assam,Hojai,50.53,83.31,11.32,55.46,86.72,46.99,53.01,High UHC,40.32,86.72,-46.4,46.99,42.05,47.16,48.47,43.11,4.94,-0.17,-1.48,3.88,7.1,12.4,1,0,2,0.25451486475232415,0.28615631480907633,0.6666666666666666,0.2446162848655674,0.21045637196172814,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,0.0,0.4720154807978565,0.21391516631065,0.8682245575221239,0.478594695207073,0.5531351546515826,0.8367415730337078,0.2927451695224207,0.15356820234869015,0.12180828798660526,0.31723122238586154,0.20461252595912116,0.22257053291536052,0.13080168776371306,0.6666666666666666,0.2446162848655674,0.6538564184681078,0.21045637196172814
Assam,Karbi Anglong,Northeast,Assam,Karbi Anglong,38.54,80.49,13.09,47.92,74.94,42.93,57.07,Medium UHC,37.35,74.94,-37.59,42.93,42.86,43.02,43.79,38.27,0.07,-0.09,-0.86,4.66,5.0,56.7,1,0,2,0.21232677816565979,0.3182545404803701,0.6666666666666666,0.15684226594752915,0.2582044387050265,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.29353974397142,0.2679279829111992,0.705337389380531,0.3841321544904605,0.462390179323625,0.8050561797752808,0.11520233321181186,0.18157181571815717,0.1251569694432817,0.3402061855670103,0.30090720297300244,0.15673981191222572,0.5981012658227848,0.6666666666666666,0.15684226594752915,0.6538564184681078,0.2582044387050265
Assam,Morigaon,Northeast,Assam,Morigaon,55.94,77.78,5.8,50.54,89.39,40.86,59.14,Low UHC,33.6,89.39,-55.79,40.86,38.48,40.53,40.82,40.55,2.38,0.33,0.04,0.31,8.0,10.0,1,0,2,0.2112385008266183,0.25194492558621046,0.6666666666666666,0.15457806096755516,0.15956484565984722,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,0.0,0.5525454004167907,0.0454684162343607,0.9051438053097348,0.335970218706375,0.4939222529786978,0.7746067415730337,0.19941669704702877,0.2222222222222222,0.14273754709083297,0.21207658321060383,0.1019783582905236,0.25078369905956116,0.10548523206751054,0.6666666666666666,0.15457806096755516,0.6538564184681078,0.15956484565984722
Assam,Majuli,Northeast,Assam,Majuli,45.81,81.69,5.98,46.74,82.2,38.63,61.37,Low UHC,31.98,82.2,-50.22,38.63,31.09,38.7,37.44,36.968,7.54,-0.07,1.19,1.66,7.1,12.4,1,0,3,0.3045124167511941,0.2722385824521703,1.0,0.3486382121456638,0.1897528969379598,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.4017564751414111,0.0509612450411962,0.8057245575221241,0.2840856212191717,0.4481887110362257,0.8185393258426965,0.3875318993802406,0.27416440831074973,0.1259941398074508,0.25184094256259204,0.16285932888840315,0.22257053291536052,0.13080168776371306,1.0,0.3486382121456638,0.6538564184681078,0.1897528969379598
Assam,Kamrup Metropolitan,Northeast,Assam,Kamrup Metropolitan,41.06,77.67,6.65,49.23,80.42,38.45,61.55,Low UHC,31.97,80.42,-48.45,38.45,33.37,29.92,39.75,36.92,5.08,8.53,-1.3,1.53,4.6,2.5,1,0,3,0.23585304534760745,0.278687374669899,1.0,0.2057896154903226,0.19934586834949644,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.3310509080083358,0.0714067744888617,0.781111725663717,0.2798976268031642,0.4781562161511613,0.7733707865168539,0.2978490703609187,0.16169828364950314,0.48597739640016735,0.2480117820324006,0.1822057055415892,0.14420062695924765,0.026371308016877634,1.0,0.2057896154903226,0.6538564184681078,0.19934586834949644
Assam,Cachar,Northeast,Assam,Cachar,44.76,64.86,6.42,49.05,78.43,37.25,62.75,Low UHC,30.92,78.43,-47.51,37.25,29.93,36.16,37.72,36.39,7.32,1.09,-0.47,0.86,7.3,7.2,1,0,3,0.26899178446940636,0.2821121569776194,1.0,0.2747361013334648,0.20444044073754422,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.3861268234593629,0.0643881599023497,0.753595132743363,0.2519776640297811,0.475989890480202,0.6294382022471909,0.3795114837768866,0.19918699186991867,0.1745500209292591,0.22827687776141384,0.1924800524647503,0.22884012539184956,0.0759493670886076,1.0,0.2747361013334648,0.6538564184681078,0.20444044073754422
Assam,Hailakandi,Northeast,Assam,Hailakandi,52.79,63.4,4.82,51.33,83.96,37.02,62.98,Low UHC,30.16,83.96,-53.8,37.02,33.23,36.61,37.7,36.18,3.79,0.41,-0.68,0.84,10.3,2.5,1,0,3,0.2227366476459901,0.2591952625993631,1.0,0.17850042005280797,0.17035016380050147,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.5056564453706459,0.0155630149527006,0.8300608407079646,0.2466263378315495,0.5034300156456852,0.6130337078651684,0.25082026977761573,0.18970189701897017,0.1460862285475094,0.22768777614138438,0.12372936932998146,0.32288401253918503,0.026371308016877634,1.0,0.17850042005280797,0.6538564184681078,0.17035016380050147
Assam,Darrang,Northeast,Assam,Darrang,44.75,81.52,6.78,49.38,83.9,40.01,59.99,Low UHC,33.24,83.9,-50.66,40.01,37.06,39.98,40.74,39.02,2.95,0.03,-0.73,0.99,11.9,15.0,1,0,3,0.2132488147134369,0.2706354928613225,1.0,0.1587606002436689,0.1873682034797247,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.3859779696338196,0.0753738175160207,0.8292311946902657,0.316193578408562,0.4799614875436274,0.816629213483146,0.22019686474662775,0.18744354110207767,0.13017999162829633,0.2321060382916053,0.15805006011585965,0.37304075235109724,0.1582278481012658,1.0,0.1587606002436689,0.6538564184681078,0.1873682034797247
Assam,Dibrugarh,Northeast,Assam,Dibrugarh,58.52,86.3,8.68,59.57,78.05,45.9,54.1,Medium UHC,40.19,78.05,-37.86,45.9,36.95,46.51,46.59,49.09,8.95,-0.61,-0.69,-3.19,7.7,16.0,1,0,2,0.24572316588395612,0.31727082641325893,0.6666666666666666,0.22632480010698253,0.2567411040829276,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,0.0,0.5909496874069664,0.133353677143729,0.7483407079646018,0.4532340623545834,0.6025995908051509,0.8703370786516853,0.4389354721108275,0.18925022583559167,0.10339053997488487,0.10898379970544918,0.29795606077166903,0.24137931034482762,0.16877637130801687,0.6666666666666666,0.22632480010698253,0.6538564184681078,0.2567411040829276
Assam,Sivasagar,Northeast,Assam,Sivasagar,55.73,85.87,5.91,53.57,75.91,40.94,59.06,Low UHC,35.09,75.91,-40.82,40.94,28.11,41.61,38.87,44.43,12.83,-0.67,2.07,-3.49,12.6,13.0,1,0,2,0.33148172868646947,0.3064864055293736,0.6666666666666666,0.40474895542743206,0.24069862081843693,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,0.0,0.549419470080381,0.048825144949649,0.71875,0.3378315495579338,0.5303887351065111,0.8655056179775281,0.5803864382063434,0.3139114724480578,0.10087902888237754,0.10014727540500735,0.2656027981200131,0.39498432601880884,0.1371308016877637,0.6666666666666666,0.40474895542743206,0.6538564184681078,0.24069862081843693
Assam,Kamrup,Northeast,Assam,Kamrup,42.47,81.34,9.96,49.23,72.31,41.46,58.54,Medium UHC,36.07,72.31,-36.24,41.46,36.65,40.91,40.09,37.51,4.81,0.55,1.37,3.95,11.6,6.0,1,0,2,0.2965311335656857,0.32317311081592587,0.6666666666666666,0.33203282996328065,0.2655211118155205,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.3520392974099433,0.1724137931034483,0.6689712389380531,0.3499302000930665,0.4781562161511613,0.8146067415730337,0.28800583302952965,0.2822944896115628,0.15194642109669315,0.3192930780559647,0.31566291397966983,0.36363636363636365,0.06329113924050633,0.6666666666666666,0.33203282996328065,0.6538564184681078,0.2655211118155205
Assam,Biswanath,Northeast,Assam,Biswanath,59.07,79.1,10.2,42.74,88.4,44.78,55.22,Medium UHC,37.78,88.4,-50.62,44.78,37.62,44.52,44.95,45.62,7.16,0.26,-0.17,-0.84,7.1,12.4,1,0,2,0.2548729405591195,0.2707812282786723,0.6666666666666666,0.2453612760510573,0.18758499379410967,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,0.0,0.5991366478118487,0.1797375648458956,0.8914546460176993,0.4271754304327593,0.4000481405704657,0.7894382022471909,0.3736784542471746,0.2127371273712737,0.13980745081624107,0.17820324005891017,0.1584872663679091,0.22257053291536052,0.13080168776371306,0.6666666666666666,0.2453612760510573,0.6538564184681078,0.18758499379410967
Assam,Kokrajhar,Northeast,Assam,Kokrajhar,48.45,80.01,6.61,37.31,73.81,37.13,62.87,Low UHC,31.27,73.81,-42.54,37.13,31.86,37.14,37.58,36.81,5.27,-0.01,-0.45,0.32,2.6,55.5,1,0,3,0.23907908706158199,0.3002197825833322,1.0,0.21250152563706742,0.2313766372998816,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.4410538850848466,0.0701861458651205,0.689712389380531,0.249185667752443,0.3346973161631965,0.7996629213483146,0.30477579292745166,0.2000903342366757,0.12850565089995813,0.21237113402061855,0.24680292928188874,0.08150470219435738,0.5854430379746836,1.0,0.21250152563706742,0.6538564184681078,0.2313766372998816
Assam,Nalbari,Northeast,Assam,Nalbari,52.0,83.61,13.26,43.23,74.25,45.02,54.98,Medium UHC,39.73,74.25,-34.52,45.02,43.47,44.75,42.67,43.75,1.55,0.27,2.35,1.27,11.2,3.0,1,0,2,0.24535652763877377,0.3294397337619674,0.6666666666666666,0.22556199442242975,0.274843095334076,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.4938969931527239,0.2731156545620995,0.6957964601769913,0.4327594229874361,0.4059453604525213,0.8401123595505617,0.16915785636164782,0.3265582655826558,0.14022603599832564,0.24035346097201768,0.33446278281779424,0.3510971786833856,0.03164556962025317,0.6666666666666666,0.22556199442242975,0.6538564184681078,0.274843095334076
Assam,Udalguri,Northeast,Assam,Udalguri,36.24,82.26,7.28,46.67,88.46,38.95,61.05,Low UHC,31.73,88.46,-56.73,38.95,36.16,39.2,39.53,39.56,2.79,-0.25,-0.58,-0.61,6.0,40.0,1,0,3,0.19785345091963993,0.24852014327849015,1.0,0.12672992376084485,0.15447027327179955,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.2593033640964572,0.0906316753127861,0.8922842920353982,0.2915309446254072,0.4473462510530749,0.8249438202247191,0.21436383521691577,0.1942186088527552,0.11845960652992882,0.1849779086892489,0.09170401136736261,0.18808777429467088,0.42194092827004215,1.0,0.12672992376084485,0.6538564184681078,0.15447027327179955
Assam,Nagaon,Northeast,Assam,Nagaon,48.73,83.67,5.84,55.46,82.68,40.52,59.48,Low UHC,33.9,82.68,-48.78,40.52,35.79,41.14,41.06,39.9,4.73,-0.62,-0.54,0.62,8.0,10.4,1,0,2,0.23410742339066778,0.27748505747676316,0.6666666666666666,0.2021577784702337,0.19755734825582014,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,0.0,0.4452217922000594,0.0466890448581019,0.812361725663717,0.3280595625872499,0.5531351546515826,0.8407865168539326,0.2850893182646737,0.1960252935862692,0.10297195479280032,0.22120765832106037,0.1785987539621816,0.25078369905956116,0.10970464135021096,0.6666666666666666,0.2021577784702337,0.6538564184681078,0.19755734825582014
Assam,Golaghat,Northeast,Assam,Golaghat,54.54,82.8,5.08,45.52,91.49,39.45,60.55,Low UHC,31.97,91.49,-59.52,39.45,34.34,39.47,38.84,26.99,5.11,-0.02,0.61,12.46,11.0,20.0,1,0,3,0.37228868681701144,0.23835509791834145,1.0,0.48964948078261583,0.13934914884344504,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,0.0,0.5317058648407263,0.0234971010070186,0.9341814159292036,0.30316426244765,0.4335058370441689,0.8310112359550561,0.2989427633977397,0.24796747967479674,0.12808706571787357,0.5699558173784979,0.06120887528691654,0.3448275862068966,0.21097046413502107,1.0,0.48964948078261583,0.6538564184681078,0.13934914884344504
Assam,Dhemaji,Northeast,Assam,Dhemaji,46.06,81.0,5.98,53.94,89.66,40.41,59.59,Low UHC,33.12,89.66,-56.54,40.41,39.55,40.31,39.62,38.56,0.86,0.1,0.79,1.85,2.8,47.2,1,0,2,0.21917929514774884,0.2492123865109017,0.6666666666666666,0.1710992044314894,0.15550002726512832,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,0.0,0.405477820779994,0.0509612450411962,0.9088772123893808,0.3255002326663563,0.5348417378745938,0.8107865168539325,0.14400291651476482,0.25609756097560976,0.13311008790288822,0.2574374079528719,0.09378074106459722,0.0877742946708464,0.4978902953586498,0.6666666666666666,0.1710992044314894,0.6538564184681078,0.15550002726512832
Assam,Baksa,Northeast,Assam,Baksa,53.63,8.84,6.83,46.93,84.74,26.42,73.58,Low UHC,19.75,84.74,-64.99,26.42,25.15,26.4,27.12,24.31,1.27,0.02,-0.7,2.11,4.4,49.4,1,0,3,0.20428144611670662,0.21842577959575615,1.0,0.1401036275166046,0.10970307335129512,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.5181601667162846,0.0768996032956972,0.8408462389380531,0.0,0.4504753881333493,0.0,0.15895005468465181,0.18879855465221318,0.12976140644621179,0.2650957290132548,0.0014209203191606345,0.13793103448275865,0.5210970464135021,1.0,0.1401036275166046,0.6538564184681078,0.10970307335129512
Assam,Jorhat,Northeast,Assam,Jorhat,49.98,82.83,8.35,46.74,82.36,42.16,57.84,Medium UHC,35.66,82.36,-46.7,42.16,37.64,42.3,40.47,45.62,4.52,-0.14,1.69,-3.46,9.0,10.4,1,0,2,0.22507078744055098,0.28506329917895284,0.6666666666666666,0.1833566922154306,0.20883044460384062,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.4638285203929739,0.1232834909978639,0.8079369469026549,0.3662168450442065,0.4481887110362257,0.8313483146067415,0.27743346700692667,0.2967479674796748,0.12306404353285892,0.10103092783505153,0.20133347906875065,0.2821316614420063,0.10970464135021096,0.6666666666666666,0.1833566922154306,0.6538564184681078,0.20883044460384062
Assam,Goalpara,Northeast,Assam,Goalpara,55.0,82.2,6.6,66.43,85.29,44.21,55.79,Medium UHC,37.52,85.29,-47.77,44.21,39.24,44.83,41.82,43.67,4.97,-0.62,2.39,0.54,8.0,20.4,1,0,2,0.2803516882387847,0.28116487676484564,0.6666666666666666,0.2983708401669556,0.20303130369404157,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,0.0,0.5385531408157189,0.0698809887091852,0.8484513274336285,0.4139134481154025,0.6851606691539296,0.8242696629213483,0.29383886255924163,0.32836495031616986,0.10297195479280032,0.21885125184094256,0.18963821182642904,0.25078369905956116,0.2151898734177215,0.6666666666666666,0.2983708401669556,0.6538564184681078,0.20303130369404157
Assam,Lakhimpur,Northeast,Assam,Lakhimpur,50.4,79.89,6.37,57.5,84.94,41.65,58.35,Medium UHC,34.85,84.94,-50.09,41.65,38.05,41.38,42.13,39.4,3.6,0.27,-0.48,2.25,7.7,18.4,1,0,2,0.23728276941702794,0.27271222255855715,0.6666666666666666,0.20876421419033941,0.190457465459711,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,0.0,0.4700803810657933,0.0628623741226731,0.8436117256637168,0.3543508608655187,0.5776868455891202,0.798314606741573,0.24389354721108272,0.19873532068654018,0.14022603599832564,0.26921944035346096,0.16428024920756357,0.24137931034482762,0.1940928270042194,0.6666666666666666,0.20876421419033941,0.6538564184681078,0.190457465459711
Assam,Karimganj,Northeast,Assam,Karimganj,53.71,73.19,13.5,45.0,86.6,46.04,53.96,Medium UHC,39.31,86.6,-47.29,46.04,38.4,45.99,46.84,44.7,7.64,0.05,-0.8,1.34,12.6,0.6,1,0,2,0.27262490076561985,0.28291370177304326,0.6666666666666666,0.2822949465979968,0.20563278746666172,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,3.0,1.0,0.5193509973206311,0.2804394263045469,0.8665652654867257,0.4564913913448114,0.4272475628836201,0.7230337078651684,0.39117754283631057,0.18428184281842816,0.13101716199246544,0.24241531664212077,0.194884686851022,0.39498432601880884,0.006329113924050633,0.6666666666666666,0.2822949465979968,0.6538564184681078,0.20563278746666172
Assam,Chirang,Northeast,Assam,Chirang,55.99,9.16,8.64,40.71,85.73,27.41,72.59,Low UHC,20.61,85.73,-65.12,27.41,25.07,27.52,28.0,26.61,2.34,-0.11,-0.59,0.8,3.6,55.3,1,0,3,0.206078316745101,0.21795213948936928,1.0,0.14384208946855787,0.10899850482954379,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.5532896695445073,0.1321330485199878,0.8545353982300887,0.0230339692880409,0.3756168010590925,0.0035955056179775,0.19795843966460078,0.1937669376693767,0.12431979907911259,0.22650957290132548,0.0,0.11285266457680253,0.5833333333333333,1.0,0.14384208946855787,0.6538564184681078,0.10899850482954379
Assam,Sonitpur,Northeast,Assam,Sonitpur,58.29,79.51,7.91,42.74,86.5,42.3,57.7,Medium UHC,35.38,86.5,-51.12,42.3,35.95,42.53,44.22,39.96,6.35,-0.23,-1.92,2.34,11.1,15.0,1,0,2,0.24990460339221243,0.2689595355617998,0.6666666666666666,0.23502444981023074,0.1848751148642971,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,0.0,0.5875260494194701,0.1098565761367104,0.8651825221238938,0.3694741740344345,0.4000481405704657,0.7940449438202247,0.3441487422530076,0.13369467028003612,0.11929677689409793,0.27187039764359355,0.15302218821729152,0.3479623824451411,0.1582278481012658,0.6666666666666666,0.23502444981023074,0.6538564184681078,0.1848751148642971
Assam,Tinsukia,Northeast,Assam,Tinsukia,49.8,83.9,8.3,50.89,72.76,41.85,58.15,Medium UHC,36.45,72.76,-36.31,41.85,34.4,41.98,40.27,38.22,7.45,-0.13,1.58,3.63,6.2,17.0,1,0,2,0.32863261895592744,0.32291807383556376,0.6666666666666666,0.39882126750362823,0.2651417287653468,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.4611491515331943,0.1217577052181873,0.6751935840707965,0.3590041879944159,0.4981345528944518,0.8433707865168539,0.38425082026977764,0.2917795844625113,0.12348262871494348,0.3098674521354934,0.3148978030385834,0.19435736677115992,0.17932489451476794,0.6666666666666666,0.39882126750362823,0.6538564184681078,0.2651417287653468
Assam,West Karbi Anglong,Northeast,Assam,West Karbi Anglong,42.56,70.37,8.48,47.92,77.52,39.35,60.65,Low UHC,33.22,77.52,-44.3,39.35,35.26,39.18,39.19,42.06,4.09,0.17,0.16,-2.71,7.1,12.4,1,0,3,0.20417390505158203,0.29380742421994094,1.0,0.13987988398499596,0.2218378634669412,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.3533789818398333,0.1272505340250229,0.7410121681415929,0.3008375988832015,0.462390179323625,0.6913483146067415,0.2617572001458257,0.22764227642276422,0.1360401841774801,0.1231222385861561,0.22756585419171493,0.22257053291536052,0.13080168776371306,1.0,0.13987988398499596,0.6538564184681078,0.2218378634669412
Assam,Barpeta,Northeast,Assam,Barpeta,48.8,80.54,10.09,45.86,77.71,42.66,57.34,Medium UHC,36.72,77.71,-40.99,42.66,35.92,43.06,39.95,42.1,6.74,-0.4,2.71,0.56,9.6,5.2,1,0,2,0.3068751777923115,0.305867030005637,0.6666666666666666,0.3535540319683006,0.23977726198230068,Type_I,Structural-Physical: Geographic isolation or terrain prevents service access.,1,1.0,1.0,0.4462637689788626,0.1763808361306072,0.7436393805309736,0.3778501628664493,0.4375977855337585,0.80561797752809,0.35836675173168064,0.3428184281842818,0.11218082879866051,0.21944035346097202,0.2637446715488031,0.30094043887147337,0.05485232067510548,0.6666666666666666,0.3535540319683006,0.6538564184681078,0.23977726198230068
